rank	node	node_type	visit_count	visit_prob	degree
16759	Carboplatin/Paclitaxel Regimen	drug	19425	1.067e-05	1
16760	PLEKHG4	gene	19422	1.066e-05	2
16761	LOC148709	gene	19422	1.066e-05	1
16762	SLC15A2	gene	19421	1.066e-05	2
16763	TMEM131L	gene	19419	1.066e-05	2
16764	MFSD10	gene	19419	1.066e-05	1
16765	Telmisartan	drug	19419	1.066e-05	1
16766	ZNF322A	gene	19418	1.066e-05	1
16767	TTTY15	gene	19413	1.066e-05	1
16768	MYOM1	gene	19413	1.066e-05	2
16769	SRGAP1	gene	19411	1.066e-05	2
16770	DCDC2B	gene	19411	1.066e-05	1
16771	EHF	gene	19411	1.066e-05	2
16772	POGLUT2	gene	19411	1.066e-05	2
16773	ZNF341	gene	19411	1.066e-05	2
16774	FOCAD	gene	19407	1.066e-05	2
16775	LGALS13	gene	19406	1.066e-05	2
16776	DMAC2	gene	19406	1.066e-05	1
16777	C1orf95	gene	19405	1.066e-05	1
16778	LIMS3	gene	19404	1.066e-05	2
16779	GTF2IRD2	gene	19402	1.065e-05	1
16780	DCI	gene	19397	1.065e-05	1
16781	DFFB	gene	19396	1.065e-05	2
16782	STOML3	gene	19396	1.065e-05	2
16783	ZNF714	gene	19394	1.065e-05	1
16784	C10orf95	gene	19393	1.065e-05	1
16785	FLJ13224	gene	19392	1.065e-05	1
16786	PITPNM2	gene	19389	1.065e-05	1
16787	TENM2	gene	19389	1.065e-05	1
16788	LOC100302650	gene	19388	1.065e-05	1
16789	SLC6A12	gene	19382	1.064e-05	1
16790	IPMK	gene	19381	1.064e-05	1
16791	PROK1	gene	19381	1.064e-05	2
16792	WBSCR16	gene	19381	1.064e-05	1
16793	C15orf44	gene	19379	1.064e-05	1
16794	ZNF821	gene	19376	1.064e-05	1
16795	FAM133B	gene	19376	1.064e-05	2
16796	CCL18	gene	19375	1.064e-05	2
16797	CFAP300	gene	19375	1.064e-05	2
16798	MAK	gene	19371	1.064e-05	2
16799	RAG1AP1	gene	19369	1.064e-05	1
16800	RTL9	gene	19365	1.063e-05	2
16801	C6orf163	gene	19361	1.063e-05	1
16802	ZNF724	gene	19361	1.063e-05	2
16803	NEXMIF	gene	19360	1.063e-05	1
16804	C19orf18	gene	19360	1.063e-05	2
16805	TMEM256	gene	19357	1.063e-05	2
16806	Trastuzumab Emtansine Regimen	drug	19354	1.063e-05	1
16807	TPH2	gene	19354	1.063e-05	1
16808	MGAT2	gene	19353	1.063e-05	2
16809	C19orf33	gene	19351	1.063e-05	2
16810	TBC1D3B	gene	19351	1.063e-05	2
16811	TRIM6-TRIM34	gene	19348	1.062e-05	2
16812	ZNF559-ZNF177	gene	19348	1.062e-05	2
16813	FLJ45244	gene	19347	1.062e-05	1
16814	DPH6	gene	19346	1.062e-05	1
16815	RDH14	gene	19345	1.062e-05	1
16816	C16orf93	gene	19344	1.062e-05	1
16817	ZNF197	gene	19342	1.062e-05	2
16818	FAM125A	gene	19341	1.062e-05	1
16819	TRIM34	gene	19340	1.062e-05	2
16820	CFAP69	gene	19334	1.062e-05	2
16821	FOPNL	gene	19333	1.062e-05	2
16822	SLC30A8	gene	19330	1.061e-05	2
16823	Poziotinib	drug	19330	1.061e-05	1
16824	PLSCR5	gene	19330	1.061e-05	2
16825	PYCRL	gene	19328	1.061e-05	1
16826	CHST7	gene	19325	1.061e-05	2
16827	ZC3H12C	gene	19323	1.061e-05	2
16828	ADAMTSL3	gene	19320	1.061e-05	1
16829	COX16	gene	19320	1.061e-05	1
16830	Amphotericin B	drug	19317	1.061e-05	1
16831	PCARE	gene	19316	1.061e-05	2
16832	TTC15	gene	19311	1.06e-05	1
16833	FAM71D	gene	19308	1.06e-05	1
16834	FGD4	gene	19300	1.06e-05	1
16835	C7orf30	gene	19297	1.06e-05	1
16836	NUDT15	gene	19295	1.06e-05	2
16837	KIAA1211L	gene	19294	1.059e-05	2
16838	COL23A1	gene	19290	1.059e-05	1
16839	ZNF251	gene	19289	1.059e-05	2
16840	CYP46A1	gene	19287	1.059e-05	1
16841	IRX6	gene	19286	1.059e-05	1
16842	SSX7	gene	19282	1.059e-05	2
16843	LOC100192426	gene	19281	1.059e-05	1
16844	PRM1	gene	19279	1.059e-05	2
16845	IL36A	gene	19278	1.059e-05	1
16846	BST1	gene	19275	1.058e-05	1
16847	WFDC8	gene	19274	1.058e-05	1
16848	CEP68	gene	19274	1.058e-05	1
16849	LIMS4	gene	19274	1.058e-05	2
16850	CENPC1	gene	19272	1.058e-05	1
16851	TMEM55B	gene	19272	1.058e-05	1
16852	DMAC1	gene	19270	1.058e-05	1
16853	C20orf152	gene	19267	1.058e-05	1
16854	FLJ12825	gene	19264	1.058e-05	1
16855	ZNF160	gene	19260	1.058e-05	1
16856	ARSE	gene	19258	1.057e-05	1
16857	NUPR2	gene	19257	1.057e-05	2
16858	LEPRE1	gene	19255	1.057e-05	1
16859	Tranilast	drug	19251	1.057e-05	1
16860	CLEC9A	gene	19250	1.057e-05	1
16861	VEPH1	gene	19249	1.057e-05	1
16862	PPP1R14B	gene	19248	1.057e-05	1
16863	NXPH1	gene	19246	1.057e-05	2
16864	ARHGAP45	gene	19244	1.057e-05	2
16865	LOC144438	gene	19240	1.057e-05	1
16866	HBE1	gene	19234	1.056e-05	2
16867	UPK2	gene	19232	1.056e-05	1
16868	TMEM213	gene	19232	1.056e-05	2
16869	ACRBP	gene	19230	1.056e-05	2
16870	OTOP1	gene	19228	1.056e-05	2
16871	ZNF441	gene	19226	1.056e-05	1
16872	CBLN3	gene	19224	1.056e-05	2
16873	C6orf122	gene	19220	1.055e-05	1
16874	DPEP3	gene	19219	1.055e-05	2
16875	GIMAP2	gene	19218	1.055e-05	1
16876	PQLC3	gene	19217	1.055e-05	1
16877	LMNTD2	gene	19217	1.055e-05	2
16878	LTB	gene	19215	1.055e-05	1
16879	FAM5C	gene	19214	1.055e-05	1
16880	ZNF558	gene	19206	1.055e-05	1
16881	ARMH3	gene	19203	1.054e-05	1
16882	TSSC1	gene	19203	1.054e-05	1
16883	C4orf23	gene	19195	1.054e-05	1
16884	SMPX	gene	19195	1.054e-05	1
16885	KCNE5	gene	19195	1.054e-05	1
16886	C5orf13	gene	19189	1.054e-05	1
16887	DNAAF1	gene	19188	1.054e-05	2
16888	LMTK3	gene	19186	1.054e-05	1
16889	FAM180A	gene	19186	1.054e-05	2
16890	C17orf61	gene	19179	1.053e-05	1
16891	SLC16A14	gene	19179	1.053e-05	2
16892	SLC35D2	gene	19178	1.053e-05	1
16893	ABCA8	gene	19175	1.053e-05	2
16894	LYSMD1	gene	19171	1.053e-05	1
16895	RUNDC1	gene	19165	1.052e-05	1
16896	RASGEF1A	gene	19163	1.052e-05	2
16897	OR6B3	gene	19163	1.052e-05	1
16898	PARP15	gene	19159	1.052e-05	1
16899	RAMACL	gene	19159	1.052e-05	1
16900	ANKEF1	gene	19157	1.052e-05	1
16901	C1orf201	gene	19157	1.052e-05	1
16902	RTP4	gene	19157	1.052e-05	1
16903	ASIC5	gene	19155	1.052e-05	2
16904	TMEM212	gene	19155	1.052e-05	1
16905	LOC400043	gene	19151	1.052e-05	1
16906	ZNF98	gene	19149	1.052e-05	1
16907	PP2D1	gene	19148	1.051e-05	2
16908	CCDC56	gene	19140	1.051e-05	1
16909	Osimertinib	drug	19139	1.051e-05	1
16910	SBNO1	gene	19138	1.051e-05	2
16911	KRT26	gene	19138	1.051e-05	1
16912	ODF3L2	gene	19136	1.051e-05	2
16913	IAH1	gene	19134	1.051e-05	2
16914	GRIFIN	gene	19134	1.051e-05	1
16915	ABCA6	gene	19133	1.051e-05	2
16916	DULLARD	gene	19133	1.051e-05	1
16917	LOC100133991	gene	19132	1.051e-05	1
16918	FAM234A	gene	19132	1.051e-05	1
16919	CPB2	gene	19131	1.051e-05	1
16920	SGSM1	gene	19128	1.05e-05	2
16921	GPR176	gene	19127	1.05e-05	1
16922	C21orf15	gene	19127	1.05e-05	1
16923	C8orf40	gene	19127	1.05e-05	1
16924	KIRREL	gene	19126	1.05e-05	1
16925	SLC22A12	gene	19126	1.05e-05	1
16926	ZNF580	gene	19126	1.05e-05	2
16927	AMN	gene	19122	1.05e-05	1
16928	CHGB	gene	19117	1.05e-05	1
16929	GDPD3	gene	19110	1.049e-05	1
16930	CKLF	gene	19110	1.049e-05	1
16931	PDILT	gene	19108	1.049e-05	2
16932	LINS1	gene	19106	1.049e-05	1
16933	PLK5	gene	19105	1.049e-05	2
16934	POU4F2	gene	19102	1.049e-05	1
16935	SLC22A17	gene	19101	1.049e-05	1
16936	MEGF8	gene	19101	1.049e-05	2
16937	ERICH5	gene	19100	1.049e-05	2
16938	ZBTB37	gene	19097	1.049e-05	1
16939	NUDT9P1	gene	19096	1.049e-05	1
16940	OPN4	gene	19095	1.049e-05	2
16941	C16orf57	gene	19092	1.048e-05	1
16942	HCG27	gene	19091	1.048e-05	1
16943	LARP6	gene	19091	1.048e-05	2
16944	GUCY2C	gene	19091	1.048e-05	1
16945	RNASEN	gene	19087	1.048e-05	1
16946	FSTL5	gene	19086	1.048e-05	1
16947	PPAPDC2	gene	19085	1.048e-05	1
16948	C14orf132	gene	19084	1.048e-05	1
16949	DTD2	gene	19083	1.048e-05	1
16950	KRT28	gene	19083	1.048e-05	1
16951	RGNEF	gene	19083	1.048e-05	1
16952	ZNF259	gene	19082	1.048e-05	1
16953	FAM204A	gene	19080	1.048e-05	2
16954	Antisecretory Factor-enriched Egg Yolk Powder Supplement	drug	19077	1.048e-05	1
16955	FEZF1	gene	19076	1.047e-05	2
16956	LOC152225	gene	19076	1.047e-05	1
16957	LOC728875	gene	19074	1.047e-05	1
16958	NCRNA00158	gene	19073	1.047e-05	1
16959	PDZD4	gene	19071	1.047e-05	1
16960	HVCN1	gene	19069	1.047e-05	2
16961	CFAP46	gene	19069	1.047e-05	2
16962	LRRIQ3	gene	19068	1.047e-05	2
16963	C2orf69	gene	19066	1.047e-05	2
16964	RDH10	gene	19065	1.047e-05	1
16965	ZNF846	gene	19062	1.047e-05	1
16966	VNN1	gene	19061	1.047e-05	2
16967	TEX33	gene	19059	1.047e-05	1
16968	KRT25	gene	19059	1.047e-05	1
16969	LAPTM4A	gene	19058	1.047e-05	2
16970	RASGEF1B	gene	19057	1.046e-05	1
16971	RDH5	gene	19055	1.046e-05	1
16972	LYRM1	gene	19053	1.046e-05	2
16973	KLF7	gene	19053	1.046e-05	1
16974	PCYT1B	gene	19052	1.046e-05	2
16975	CNMD	gene	19049	1.046e-05	1
16976	C3orf10	gene	19048	1.046e-05	1
16977	CYP4Z1	gene	19047	1.046e-05	1
16978	BEND5	gene	19047	1.046e-05	2
16979	C6orf108	gene	19045	1.046e-05	1
16980	ISM1	gene	19044	1.046e-05	1
16981	C1QL2	gene	19043	1.046e-05	1
16982	DPPA2	gene	19042	1.046e-05	2
16983	SOX14	gene	19041	1.046e-05	1
16984	HIST2H4A	gene	19040	1.046e-05	1
16985	TMEM145	gene	19039	1.045e-05	1
16986	Asciminib	drug	19038	1.045e-05	1
16987	MS4A4A	gene	19037	1.045e-05	1
16988	CYB561D2	gene	19035	1.045e-05	1
16989	SDCCAG3	gene	19030	1.045e-05	1
16990	CYP4X1	gene	19025	1.045e-05	1
16991	APOLD1	gene	19024	1.045e-05	1
16992	ZNF544	gene	19017	1.044e-05	1
16993	LOC100129637	gene	19015	1.044e-05	1
16994	PDE6H	gene	19012	1.044e-05	1
16995	PSORS1C2	gene	19011	1.044e-05	1
16996	SAMD9L	gene	19004	1.044e-05	1
16997	DUPD1	gene	19004	1.044e-05	2
16998	CYP3A7	gene	19002	1.043e-05	2
16999	CLEC6A	gene	19001	1.043e-05	1
17000	KIAA1267	gene	19001	1.043e-05	1
17001	RQCD1	gene	18997	1.043e-05	1
17002	TDRD15	gene	18996	1.043e-05	1
17003	LOC402624	gene	18988	1.043e-05	1
17004	C19orf45	gene	18988	1.043e-05	1
17005	C17orf76	gene	18988	1.043e-05	1
17006	BAT2L1	gene	18986	1.043e-05	1
17007	MTP18	gene	18982	1.042e-05	1
17008	TMEM170B	gene	18981	1.042e-05	1
17009	CGB1	gene	18981	1.042e-05	1
17010	CYP4F22	gene	18981	1.042e-05	1
17011	ODF3	gene	18979	1.042e-05	2
17012	QRFPR	gene	18974	1.042e-05	1
17013	LRRC9	gene	18973	1.042e-05	2
17014	C19orf22	gene	18972	1.042e-05	1
17015	ENSP00000493273	gene	18972	1.042e-05	2
17016	ADRBK1	gene	18970	1.042e-05	1
17017	MCCD1	gene	18970	1.042e-05	1
17018	DOK5	gene	18967	1.042e-05	2
17019	PLA2G16	gene	18967	1.042e-05	1
17020	CCIN	gene	18964	1.041e-05	2
17021	LOC151162	gene	18957	1.041e-05	1
17022	FBXW10	gene	18955	1.041e-05	2
17023	MEIKIN	gene	18954	1.041e-05	2
17024	C8orf55	gene	18954	1.041e-05	1
17025	SMIM24	gene	18952	1.041e-05	2
17026	LOC149134	gene	18951	1.041e-05	1
17027	PDCL2	gene	18951	1.041e-05	1
17028	CT55	gene	18950	1.041e-05	2
17029	DMRTA2	gene	18946	1.04e-05	1
17030	C7orf68	gene	18945	1.04e-05	1
17031	LRRC56	gene	18942	1.04e-05	2
17032	OR1B1	gene	18942	1.04e-05	1
17033	ITGBL1	gene	18940	1.04e-05	2
17034	H2AFJ	gene	18940	1.04e-05	1
17035	C16orf96	gene	18939	1.04e-05	2
17036	CDCA7	gene	18939	1.04e-05	2
17037	CD52	gene	18937	1.04e-05	1
17038	SRRM4	gene	18937	1.04e-05	2
17039	SOX21	gene	18937	1.04e-05	2
17040	PCDHGA10	gene	18933	1.04e-05	1
17041	SLC35E2B	gene	18928	1.039e-05	1
17042	KIAA1919	gene	18926	1.039e-05	1
17043	SHISA4	gene	18925	1.039e-05	2
17044	C1orf124	gene	18925	1.039e-05	1
17045	LOC729799	gene	18925	1.039e-05	1
17046	ZNF461	gene	18922	1.039e-05	2
17047	C13orf16	gene	18914	1.039e-05	1
17048	TMEM45A	gene	18913	1.039e-05	1
17049	KLK9	gene	18913	1.039e-05	1
17050	NOV	gene	18911	1.038e-05	1
17051	AQP6	gene	18910	1.038e-05	1
17052	UTS2R	gene	18906	1.038e-05	1
17053	LOC650368	gene	18904	1.038e-05	1
17054	PRDM7	gene	18901	1.038e-05	1
17055	ZNF578	gene	18900	1.038e-05	1
17056	HES3	gene	18900	1.038e-05	1
17057	Fludarabine	drug	18898	1.038e-05	1
17058	C1QTNF6	gene	18895	1.038e-05	1
17059	THEMIS2	gene	18894	1.038e-05	1
17060	ARHGAP33	gene	18893	1.037e-05	1
17061	ZSCAN10	gene	18891	1.037e-05	1
17062	ADAD1	gene	18886	1.037e-05	2
17063	VSIG10L2	gene	18879	1.037e-05	1
17064	C4orf38	gene	18878	1.037e-05	1
17065	PLPP6	gene	18877	1.037e-05	1
17066	ADSS	gene	18874	1.036e-05	1
17067	CELA2B	gene	18869	1.036e-05	1
17068	SPATA6L	gene	18865	1.036e-05	1
17069	CFAP100	gene	18861	1.036e-05	1
17070	SEPTIN14	gene	18860	1.036e-05	2
17071	C14orf180	gene	18860	1.036e-05	1
17072	CATSPER2P1	gene	18858	1.036e-05	1
17073	LRDD	gene	18857	1.035e-05	1
17074	SPACA3	gene	18857	1.035e-05	1
17075	ENSP00000499467	gene	18856	1.035e-05	1
17076	ANOS1	gene	18855	1.035e-05	2
17077	B3GNT8	gene	18852	1.035e-05	2
17078	DUSP6	gene	18849	1.035e-05	1
17079	BEX5	gene	18848	1.035e-05	1
17080	ADHFE1	gene	18848	1.035e-05	1
17081	H0Y626_HUMAN	gene	18847	1.035e-05	2
17082	CSHL1	gene	18846	1.035e-05	1
17083	CEACAM5	gene	18844	1.035e-05	1
17084	FUK	gene	18844	1.035e-05	1
17085	ACOXL	gene	18844	1.035e-05	2
17086	RUFY3	gene	18843	1.035e-05	2
17087	Omacetaxine Mepesuccinate	drug	18840	1.035e-05	1
17088	GSTT4	gene	18840	1.035e-05	2
17089	FLJ10357	gene	18839	1.034e-05	1
17090	FAM71A	gene	18839	1.034e-05	1
17091	Aspirin	drug	18838	1.034e-05	1
17092	GPR153	gene	18838	1.034e-05	1
17093	RSKR	gene	18838	1.034e-05	1
17094	SLC43A2	gene	18836	1.034e-05	1
17095	EEF1AKMT4	gene	18827	1.034e-05	2
17096	FAM71C	gene	18824	1.034e-05	1
17097	TCN2	gene	18822	1.034e-05	1
17098	KIAA0895	gene	18821	1.033e-05	1
17099	BRP44	gene	18818	1.033e-05	1
17100	IGSF23	gene	18817	1.033e-05	1
17101	TSACC	gene	18817	1.033e-05	1
17102	HSF5	gene	18815	1.033e-05	2
17103	LOC441046	gene	18814	1.033e-05	1
17104	SLC35E2A	gene	18813	1.033e-05	1
17105	C21orf71	gene	18812	1.033e-05	1
17106	VWA7	gene	18811	1.033e-05	1
17107	ZKSCAN5	gene	18808	1.033e-05	2
17108	SIGLEC14	gene	18807	1.033e-05	1
17109	C6orf89	gene	18807	1.033e-05	1
17110	JMJD8	gene	18805	1.033e-05	1
17111	ZNF138	gene	18800	1.032e-05	1
17112	Tarextumab	drug	18799	1.032e-05	1
17113	TMEM106A	gene	18797	1.032e-05	1
17114	UNC5D	gene	18797	1.032e-05	2
17115	GPR125	gene	18797	1.032e-05	1
17116	MMRN2	gene	18795	1.032e-05	1
17117	Epidermal Growth Factor Receptor Tyrosine Kinase Inhibitor	drug	18792	1.032e-05	1
17118	C9orf37	gene	18792	1.032e-05	1
17119	C1QTNF7	gene	18786	1.032e-05	1
17120	KIAA1012	gene	18784	1.031e-05	1
17121	ZNF625	gene	18781	1.031e-05	1
17122	C5orf62	gene	18776	1.031e-05	1
17123	CSMD3	gene	18774	1.031e-05	1
17124	FAM209A	gene	18773	1.031e-05	1
17125	NOMO2	gene	18773	1.031e-05	2
17126	FCGR1B	gene	18772	1.031e-05	1
17127	KRTAP4-4	gene	18771	1.031e-05	1
17128	LY6H	gene	18770	1.031e-05	1
17129	FAM100B	gene	18768	1.031e-05	1
17130	Exemestane	drug	18768	1.031e-05	1
17131	LRTM2	gene	18767	1.031e-05	2
17132	C12orf45	gene	18766	1.03e-05	2
17133	K7EQZ3_HUMAN	gene	18764	1.03e-05	1
17134	LOC285780	gene	18763	1.03e-05	1
17135	ADGB	gene	18763	1.03e-05	1
17136	NACAD	gene	18762	1.03e-05	1
17137	STRIT1	gene	18760	1.03e-05	1
17138	M0R2N6_HUMAN	gene	18759	1.03e-05	1
17139	SIGLEC8	gene	18759	1.03e-05	1
17140	C1orf146	gene	18757	1.03e-05	2
17141	GPR78	gene	18756	1.03e-05	1
17142	HIST2H2AC	gene	18756	1.03e-05	1
17143	LOC728723	gene	18752	1.03e-05	1
17144	BTBD16	gene	18751	1.03e-05	1
17145	KLHL32	gene	18750	1.03e-05	1
17146	MACC1	gene	18749	1.03e-05	1
17147	LOC728743	gene	18748	1.029e-05	1
17148	C6orf153	gene	18747	1.029e-05	1
17149	HCAR1	gene	18746	1.029e-05	1
17150	BAIAP3	gene	18744	1.029e-05	1
17151	IGF1R Monoclonal Antibody	drug	18742	1.029e-05	1
17152	PMP22	gene	18742	1.029e-05	1
17153	PRXL2C	gene	18742	1.029e-05	1
17154	AGAP11	gene	18741	1.029e-05	1
17155	PGGHG	gene	18740	1.029e-05	1
17156	FNDC9	gene	18738	1.029e-05	1
17157	KAAG1	gene	18737	1.029e-05	1
17158	C12orf56	gene	18733	1.029e-05	1
17159	EEF1AKMT2	gene	18733	1.029e-05	2
17160	GAL3ST4	gene	18732	1.029e-05	1
17161	UGT1A5	gene	18731	1.029e-05	1
17162	C19orf62	gene	18731	1.029e-05	1
17163	GPR162	gene	18731	1.029e-05	1
17164	LEKR1	gene	18729	1.028e-05	2
17165	CST11	gene	18729	1.028e-05	2
17166	NGFRAP1	gene	18727	1.028e-05	1
17167	ZNF433	gene	18725	1.028e-05	1
17168	RAPGEFL1	gene	18723	1.028e-05	1
17169	TM2D1	gene	18722	1.028e-05	1
17170	LOC100130581	gene	18721	1.028e-05	1
17171	LOC200030	gene	18718	1.028e-05	1
17172	SPEF1	gene	18715	1.028e-05	1
17173	ARHGAP9	gene	18715	1.028e-05	2
17174	SMOX	gene	18713	1.028e-05	1
17175	ABCA13	gene	18713	1.028e-05	1
17176	CRISPLD1	gene	18713	1.028e-05	1
17177	CCL1	gene	18712	1.028e-05	1
17178	ZNF20	gene	18709	1.027e-05	1
17179	TMEM191A	gene	18709	1.027e-05	1
17180	TRIM49	gene	18708	1.027e-05	1
17181	LOC153328	gene	18707	1.027e-05	1
17182	FAM181A	gene	18706	1.027e-05	1
17183	ZNF337	gene	18706	1.027e-05	1
17184	PECI	gene	18704	1.027e-05	1
17185	GATS	gene	18703	1.027e-05	1
17186	CYB561D1	gene	18702	1.027e-05	1
17187	TMPRSS11E	gene	18697	1.027e-05	1
17188	DUS2L	gene	18696	1.027e-05	1
17189	SRCRB4D	gene	18694	1.027e-05	1
17190	ERICH1	gene	18690	1.026e-05	2
17191	TRARG1	gene	18689	1.026e-05	1
17192	C14orf80	gene	18688	1.026e-05	1
17193	TMEM8B	gene	18688	1.026e-05	1
17194	ZNF28	gene	18688	1.026e-05	1
17195	OR8B2	gene	18687	1.026e-05	1
17196	Metformin	drug	18687	1.026e-05	1
17197	TMEM255B	gene	18686	1.026e-05	1
17198	C19orf50	gene	18686	1.026e-05	1
17199	AMELX	gene	18685	1.026e-05	1
17200	Methotrexate	drug	18683	1.026e-05	1
17201	DKFZP586I1420	gene	18682	1.026e-05	1
17202	CDRT1	gene	18682	1.026e-05	2
17203	SPATS1	gene	18679	1.026e-05	1
17204	C14orf2	gene	18677	1.026e-05	1
17205	METRN	gene	18674	1.025e-05	1
17206	BEST1	gene	18670	1.025e-05	1
17207	ZFP69	gene	18670	1.025e-05	1
17208	SLC38A6	gene	18662	1.025e-05	1
17209	TMEM41A	gene	18661	1.025e-05	1
17210	LIPN	gene	18661	1.025e-05	2
17211	PNMT	gene	18660	1.025e-05	1
17212	OTP	gene	18660	1.025e-05	1
17213	HBG1	gene	18658	1.025e-05	1
17214	Canertinib	drug	18658	1.025e-05	1
17215	CCDC154	gene	18657	1.024e-05	2
17216	UPF0639	gene	18653	1.024e-05	1
17217	ZNF487	gene	18651	1.024e-05	1
17218	ZNF117	gene	18648	1.024e-05	1
17219	TCFL5	gene	18648	1.024e-05	1
17220	PRDM11	gene	18647	1.024e-05	1
17221	ECM2	gene	18644	1.024e-05	1
17222	SLC6A6	gene	18643	1.024e-05	2
17223	MMP11	gene	18642	1.024e-05	1
17224	CAMK2N2	gene	18641	1.024e-05	1
17225	C9orf129	gene	18640	1.024e-05	1
17226	MLL2	gene	18638	1.023e-05	1
17227	ME3	gene	18637	1.023e-05	1
17228	C12orf49	gene	18637	1.023e-05	1
17229	RUNDC2A	gene	18637	1.023e-05	1
17230	PRDM12	gene	18632	1.023e-05	1
17231	MARCH2	gene	18632	1.023e-05	1
17232	CFHR4	gene	18631	1.023e-05	1
17233	GSG1	gene	18631	1.023e-05	1
17234	LOC727924	gene	18624	1.023e-05	1
17235	ZFP28	gene	18616	1.022e-05	1
17236	DDT	gene	18616	1.022e-05	1
17237	EIF2C3	gene	18615	1.022e-05	1
17238	KRTAP4-6	gene	18613	1.022e-05	1
17239	LOC100287718	gene	18610	1.022e-05	1
17240	A66	drug	18608	1.022e-05	1
17241	BEAN1	gene	18605	1.022e-05	1
17242	Elimusertib	drug	18604	1.022e-05	1
17243	LOC100144604	gene	18603	1.022e-05	1
17244	CA12	gene	18603	1.022e-05	1
17245	C10orf55	gene	18600	1.021e-05	1
17246	C7orf59	gene	18599	1.021e-05	1
17247	SLC38A7	gene	18599	1.021e-05	1
17248	LOC650623	gene	18599	1.021e-05	1
17249	Tgx 221	drug	18598	1.021e-05	1
17250	MDGA1	gene	18596	1.021e-05	1
17251	ACPL2	gene	18595	1.021e-05	1
17252	CORIN	gene	18594	1.021e-05	1
17253	PGAP3	gene	18594	1.021e-05	2
17254	PPM1N	gene	18593	1.021e-05	2
17255	HCG18	gene	18591	1.021e-05	1
17256	SNHG8	gene	18591	1.021e-05	1
17257	C5orf55	gene	18590	1.021e-05	1
17258	PQLC2	gene	18586	1.021e-05	1
17259	GAB4	gene	18585	1.021e-05	1
17260	OR4A16	gene	18585	1.021e-05	1
17261	HAAO	gene	18582	1.02e-05	1
17262	FAM186B	gene	18581	1.02e-05	1
17263	KRTAP2-1	gene	18581	1.02e-05	1
17264	ADGRA3	gene	18581	1.02e-05	1
17265	C8orf77	gene	18579	1.02e-05	1
17266	LINC01862	gene	18577	1.02e-05	2
17267	Binimetinib	drug	18577	1.02e-05	1
17268	C14orf118	gene	18576	1.02e-05	1
17269	C14orf79	gene	18574	1.02e-05	1
17270	P2RY10	gene	18574	1.02e-05	1
17271	ZNF225	gene	18573	1.02e-05	1
17272	SLC49A4	gene	18572	1.02e-05	1
17273	C4orf45	gene	18571	1.02e-05	1
17274	NRN1L	gene	18568	1.02e-05	1
17275	C17orf81	gene	18568	1.02e-05	1
17276	MLL4	gene	18559	1.019e-05	1
17277	SLC44A3	gene	18558	1.019e-05	1
17278	SLC25A52	gene	18558	1.019e-05	1
17279	Ibrutinib	drug	18557	1.019e-05	1
17280	NIBAN3	gene	18556	1.019e-05	1
17281	PTPN20	gene	18554	1.019e-05	1
17282	ZNF192	gene	18553	1.019e-05	1
17283	GPR6	gene	18551	1.019e-05	1
17284	KIAA1704	gene	18550	1.019e-05	1
17285	KRTAP9-6	gene	18550	1.019e-05	1
17286	PNLIPRP1	gene	18549	1.019e-05	1
17287	SMIM30	gene	18549	1.019e-05	1
17288	TEF	gene	18548	1.019e-05	2
17289	IGIP	gene	18547	1.018e-05	1
17290	ZPBP	gene	18545	1.018e-05	1
17291	KRTAP10-12	gene	18541	1.018e-05	1
17292	CYB561A3	gene	18540	1.018e-05	1
17293	FAM73A	gene	18538	1.018e-05	1
17294	DAP	gene	18536	1.018e-05	1
17295	GLRA4	gene	18536	1.018e-05	1
17296	SNORD116-20	gene	18536	1.018e-05	1
17297	SMCR7	gene	18534	1.018e-05	1
17298	DUSP13	gene	18533	1.018e-05	1
17299	SLC35E3	gene	18532	1.018e-05	1
17300	C19orf10	gene	18530	1.018e-05	1
17301	TMEM229A	gene	18527	1.017e-05	1
17302	COL24A1	gene	18523	1.017e-05	1
17303	MTOR Kinase Inhibitor PP242	drug	18522	1.017e-05	1
17304	PRR19	gene	18521	1.017e-05	1
17305	NCRNA00110	gene	18520	1.017e-05	1
17306	KRTAP3-1	gene	18520	1.017e-05	1
17307	DEFB130A	gene	18515	1.017e-05	1
17308	MEK-1/MEKK-1 Inhibitor E6201	drug	18513	1.017e-05	1
17309	EPHX4	gene	18513	1.017e-05	2
17310	AGAP5	gene	18512	1.017e-05	1
17311	PI3Ka/Di	drug	18509	1.016e-05	1
17312	Pilaralisib	drug	18508	1.016e-05	1
17313	KLHDC7B	gene	18507	1.016e-05	1
17314	THAP10	gene	18506	1.016e-05	1
17315	ALK2 Inhibitor LDN-193189	drug	18503	1.016e-05	1
17316	TDH	gene	18501	1.016e-05	1
17317	FCAMR	gene	18500	1.016e-05	1
17318	C22orf30	gene	18499	1.016e-05	1
17319	TEX44	gene	18498	1.016e-05	1
17320	ATP5I	gene	18497	1.016e-05	1
17321	KRTAP4-3	gene	18495	1.016e-05	1
17322	Larotrectinib	drug	18494	1.016e-05	1
17323	EPHX3	gene	18492	1.015e-05	2
17324	ANGPTL1	gene	18492	1.015e-05	1
17325	CMPK2	gene	18491	1.015e-05	2
17326	FLJ26850	gene	18491	1.015e-05	1
17327	C3orf30	gene	18491	1.015e-05	1
17328	HIST2H3C	gene	18490	1.015e-05	1
