rank	node	node_type	visit_count	visit_prob	degree	gat_hub_score
16292	ZNF804A	gene	20740	1.139e-05	2	0.00493553
16293	ZNF7	gene	20739	1.139e-05	2	0.01307735
16294	EPS8L3	gene	20738	1.139e-05	2	0.00697887
16295	PCMTD1	gene	20733	1.138e-05	3	0.00182311
16296	CRYBA2	gene	20730	1.138e-05	2	0.00746475
16297	TMEM100	gene	20719	1.138e-05	2	0.01527814
16298	TAS2R9	gene	20718	1.138e-05	1	0.01749534
16299	ARMCX1	gene	20715	1.137e-05	2	0.01421964
16300	B3GLCT	gene	20715	1.137e-05	2	0.00832897
16301	SLC13A4	gene	20714	1.137e-05	2	0.01841302
16302	DTWD1	gene	20713	1.137e-05	2	0.01452437
16303	KCNH7	gene	20711	1.137e-05	2	0.00725887
16304	GUCA2B	gene	20710	1.137e-05	2	0.01033793
16305	PDZK1IP1	gene	20710	1.137e-05	1	0.01969282
16306	Bosutinib	drug	20709	1.137e-05	2	0.00369333
16307	TLCD4-RWDD3	gene	20709	1.137e-05	2	0.01059692
16308	SPATA18	gene	20708	1.137e-05	2	0.01030402
16309	C19orf57	gene	20704	1.137e-05	2	0.00908528
16310	FAM53B	gene	20698	1.137e-05	2	0.00611217
16311	FAM166A	gene	20696	1.136e-05	2	0.00685091
16312	STPG2	gene	20695	1.136e-05	2	0.01237445
16313	PCMTD2	gene	20689	1.136e-05	3	0.00342143
16314	SLC10A6	gene	20687	1.136e-05	2	0.01440016
16315	CBSL	gene	20679	1.136e-05	2	0.00493895
16316	EMX2	gene	20679	1.136e-05	3	0.00579258
16317	FBXL7	gene	20672	1.135e-05	2	0.01164955
16318	ZNF648	gene	20667	1.135e-05	2	0.02017723
16319	RASAL3	gene	20667	1.135e-05	3	0.00452986
16320	GPR37L1	gene	20665	1.135e-05	2	0.00830194
16321	TMEM74	gene	20663	1.135e-05	2	0.01792107
16322	RNF183	gene	20662	1.135e-05	2	0.00491805
16323	ARMC9	gene	20661	1.135e-05	2	0.00920163
16324	CLEC17A	gene	20657	1.134e-05	2	0.0058136
16325	PPP1R32	gene	20652	1.134e-05	2	0.00306903
16326	TTC38	gene	20652	1.134e-05	2	0.01453477
16327	CDKL4	gene	20650	1.134e-05	2	0.00167469
16328	SLC5A4	gene	20650	1.134e-05	2	0.01514657
16329	SPANXN5	gene	20649	1.134e-05	2	0.01181332
16330	VGLL3	gene	20649	1.134e-05	2	0.00736332
16331	GLT6D1	gene	20645	1.134e-05	2	0.00891502
16332	TMEM207	gene	20645	1.134e-05	2	0.00910493
16333	LRTM1	gene	20640	1.133e-05	2	0.01656136
16334	FCRL2	gene	20639	1.133e-05	2	0.00712349
16335	POGK	gene	20635	1.133e-05	2	0.01884951
16336	MTMR8	gene	20634	1.133e-05	2	0.01175257
16337	CEP104	gene	20633	1.133e-05	2	0.00608022
16338	PDE11A	gene	20633	1.133e-05	2	0.00585225
16339	TLE6	gene	20632	1.133e-05	2	0.01208827
16340	GADL1	gene	20631	1.133e-05	2	0.01471958
16341	VWA3B	gene	20630	1.133e-05	2	0.01208642
16342	ABHD12B	gene	20629	1.133e-05	2	0.00759884
16343	PLA2G4D	gene	20626	1.133e-05	2	0.01889816
16344	TCAF2	gene	20626	1.133e-05	2	0.00467763
16345	Atezolizumab	drug	20620	1.132e-05	2	0.01133904
16346	PRRG2	gene	20618	1.132e-05	2	0.00538693
16347	ARHGEF37	gene	20617	1.132e-05	2	0.01086282
16348	ATAT1	gene	20616	1.132e-05	2	0.00658568
16349	MARCHF10	gene	20614	1.132e-05	2	0.00738703
16350	GZMK	gene	20614	1.132e-05	2	0.00708159
16351	FAM163B	gene	20613	1.132e-05	2	0.01206547
16352	TBX4	gene	20611	1.132e-05	2	0.00376846
16353	TTC14	gene	20607	1.132e-05	2	0.01920418
16354	NETO1	gene	20607	1.132e-05	2	0.01010614
16355	YPEL4	gene	20605	1.131e-05	2	0.00865014
16356	RPAIN	gene	20604	1.131e-05	2	0.00282612
16357	PYROXD1	gene	20602	1.131e-05	2	0.00857711
16358	MROH2B	gene	20601	1.131e-05	2	0.00773816
16359	SRPX	gene	20599	1.131e-05	2	0.01472309
16360	FYB2	gene	20598	1.131e-05	2	0.01167504
16361	TMEM267	gene	20592	1.131e-05	2	0.01106588
16362	PGPEP1	gene	20590	1.131e-05	2	0.00925508
16363	ZNF276	gene	20587	1.13e-05	2	0.01081128
16364	DNTT	gene	20581	1.13e-05	2	0.00726384
16365	SMIM7	gene	20578	1.13e-05	2	0.00833321
16366	SPATA22	gene	20571	1.13e-05	2	0.00796089
16367	NUDT18	gene	20569	1.129e-05	2	0.01798451
16368	CRABP2	gene	20568	1.129e-05	2	0.0056547
16369	ASPRV1	gene	20566	1.129e-05	2	0.01388546
16370	MAP3K13	gene	20565	1.129e-05	2	0.0074189
16371	ENSP00000496158	gene	20564	1.129e-05	2	0.01031094
16372	VILL	gene	20561	1.129e-05	2	0.01411588
16373	HESX1	gene	20561	1.129e-05	2	0.00468492
16374	IQANK1	gene	20561	1.129e-05	2	0.00651151
16375	H0YJW9_HUMAN	gene	20556	1.129e-05	2	0.00509721
16376	KRT33A	gene	20555	1.129e-05	2	0.00264014
16377	SCX	gene	20547	1.128e-05	2	0.0078015
16378	PLIN4	gene	20546	1.128e-05	2	0.00825686
16379	CSAD	gene	20545	1.128e-05	2	0.00923322
16380	ZFP69B	gene	20541	1.128e-05	2	0.00437365
16381	HELQ	gene	20541	1.128e-05	3	0.00562812
16382	I3L4J1_HUMAN	gene	20541	1.128e-05	2	0.01031343
16383	GBX1	gene	20540	1.128e-05	2	0.01195982
16384	PGS1	gene	20540	1.128e-05	2	0.01437041
16385	FIBCD1	gene	20538	1.128e-05	2	0.01721472
16386	ACR	gene	20537	1.128e-05	2	0.00828749
16387	NAP1L2	gene	20535	1.128e-05	2	0.0173887
16388	RMDN2	gene	20529	1.127e-05	2	0.00558092
16389	PEAK3	gene	20528	1.127e-05	2	0.00825585
16390	MXRA5	gene	20528	1.127e-05	2	0.00520817
16391	DBNDD2	gene	20526	1.127e-05	2	0.00700084
16392	FER1L5	gene	20526	1.127e-05	2	0.00808255
16393	LGALS14	gene	20525	1.127e-05	2	0.00663646
16394	ADGRA1	gene	20524	1.127e-05	2	0.01457282
16395	GIPC3	gene	20524	1.127e-05	2	0.01170515
16396	VWA5B2	gene	20523	1.127e-05	2	0.01151203
16397	TAFA1	gene	20520	1.127e-05	2	0.00646002
16398	CHST7	gene	20517	1.127e-05	2	0.00942532
16399	JMJD7-PLA2G4B	gene	20516	1.127e-05	2	0.0123303
16400	LRRC14	gene	20515	1.127e-05	2	0.0040674
16401	BIVM-ERCC5	gene	20513	1.126e-05	3	0.0021332
16402	ETFDH	gene	20506	1.126e-05	2	0.00731792
16403	NFE4	gene	20504	1.126e-05	2	0.00481489
16404	UBALD2	gene	20496	1.125e-05	2	0.01339896
16405	BGLAP	gene	20496	1.125e-05	2	0.00830716
16406	GREB1L	gene	20495	1.125e-05	2	0.00475475
16407	IFI27L2	gene	20495	1.125e-05	2	0.00686054
16408	PRF1	gene	20493	1.125e-05	2	0.00400699
16409	BICDL2	gene	20491	1.125e-05	2	0.01069452
16410	PUS3	gene	20490	1.125e-05	3	0.00537692
16411	CD1A	gene	20489	1.125e-05	2	0.01641752
16412	LIPM	gene	20489	1.125e-05	3	0.00463122
16413	PGAP4	gene	20488	1.125e-05	2	0.01965392
16414	RWDD1	gene	20487	1.125e-05	2	0.00430381
16415	KLHL4	gene	20486	1.125e-05	2	0.01120051
16416	ZNF35	gene	20485	1.125e-05	2	0.00368419
16417	ENSP00000496817	gene	20484	1.125e-05	2	0.01173439
16418	CLIC2	gene	20480	1.125e-05	2	0.01383828
16419	C6orf226	gene	20480	1.125e-05	2	0.00579881
16420	MIDN	gene	20478	1.124e-05	2	0.01519449
16421	DEFB131A	gene	20475	1.124e-05	2	0.01288015
16422	RHCG	gene	20474	1.124e-05	2	0.00524231
16423	MYO16	gene	20474	1.124e-05	2	0.00355373
16424	GPAT2	gene	20473	1.124e-05	2	0.01909371
16425	FAM126B	gene	20472	1.124e-05	2	0.01182788
16426	TMEM94	gene	20466	1.124e-05	2	0.01052287
16427	ARMC10	gene	20463	1.124e-05	2	0.0105046
16428	GAL3ST1	gene	20461	1.124e-05	2	0.00758594
16429	SETD4	gene	20459	1.123e-05	2	0.00886248
16430	P2RY4	gene	20458	1.123e-05	2	0.00461068
16431	PMM2	gene	20458	1.123e-05	1	0.02007161
16432	INO80C-2	gene	20457	1.123e-05	1	0.00380839
16433	PLEKHS1	gene	20456	1.123e-05	2	0.00866178
16434	TOR2A	gene	20455	1.123e-05	2	0.0150302
16435	GPR75	gene	20455	1.123e-05	2	0.00245069
16436	FAM122A	gene	20455	1.123e-05	2	0.00991711
16437	EMP2	gene	20454	1.123e-05	2	0.00924947
16438	WARS2	gene	20454	1.123e-05	2	0.00434347
16439	DDX25	gene	20454	1.123e-05	2	0.01333771
16440	ZNF100	gene	20449	1.123e-05	2	0.01252399
16441	PDE11A-2	gene	20448	1.123e-05	2	0.00585225
16442	CXCL3	gene	20446	1.123e-05	2	0.00945811
16443	RCSD1	gene	20444	1.123e-05	2	0.00219236
16444	CCDC84	gene	20442	1.123e-05	2	0.0130926
16445	CHIC1	gene	20442	1.123e-05	2	0.01525376
16446	OR4X1	gene	20438	1.122e-05	1	0.01355984
16447	TMEM234	gene	20438	1.122e-05	2	0.01860963
16448	SLC25A33	gene	20438	1.122e-05	2	0.00988151
16449	NKG7	gene	20435	1.122e-05	2	0.01645982
16450	CFAP69	gene	20430	1.122e-05	2	0.00875664
16451	ELF4	gene	20430	1.122e-05	2	0.00917616
16452	STK32B	gene	20426	1.122e-05	2	0.01030189
16453	CFAP47	gene	20424	1.122e-05	2	0.00339647
16454	SLC40A1	gene	20423	1.121e-05	2	0.01064589
16455	ADGRE1	gene	20417	1.121e-05	2	0.01321628
16456	SEL1L2	gene	20413	1.121e-05	2	0.00611463
16457	POU4F1	gene	20413	1.121e-05	2	0.01288793
16458	TRIM67	gene	20407	1.121e-05	2	0.01038627
16459	TAS2R60	gene	20406	1.121e-05	1	0.01749534
16460	PZP	gene	20403	1.12e-05	2	0.00335793
16461	PROK1	gene	20402	1.12e-05	2	0.00494142
16462	ZNF341	gene	20401	1.12e-05	2	0.01298529
16463	C3orf38	gene	20399	1.12e-05	2	0.00750788
16464	Epidermal Growth Factor Receptor Tyrosine Kinase Inhibitor	drug	20397	1.12e-05	1	0.03655422
16465	SAMD9	gene	20397	1.12e-05	3	0.00373383
16466	LONRF3	gene	20396	1.12e-05	2	0.01303648
16467	LGALS12	gene	20392	1.12e-05	2	0.01789743
16468	NPW	gene	20389	1.12e-05	2	0.01699561
16469	ZNF823	gene	20389	1.12e-05	3	0.00212004
16470	GXYLT2	gene	20386	1.119e-05	2	0.01089356
16471	INSM2	gene	20383	1.119e-05	2	0.0015598
16472	IQCH	gene	20382	1.119e-05	2	0.00334962
16473	MUSTN1	gene	20381	1.119e-05	2	0.00255296
16474	CLCN4	gene	20379	1.119e-05	2	0.01753672
16475	HERC3-2	gene	20378	1.119e-05	2	0.00840265
16476	TBC1D3B	gene	20376	1.119e-05	2	0.00134375
16477	TRIM62	gene	20370	1.119e-05	2	0.00791972
16478	UNCX	gene	20366	1.118e-05	2	0.00746992
16479	TMEM47	gene	20361	1.118e-05	2	0.01635656
16480	SPAG16	gene	20356	1.118e-05	2	0.00665
16481	C19orf38	gene	20353	1.118e-05	2	0.01257509
16482	KCTD18	gene	20352	1.118e-05	2	0.0050892
16483	SYCN	gene	20350	1.117e-05	2	0.01291002
16484	NRL	gene	20349	1.117e-05	2	0.01087621
16485	SLC39A13	gene	20345	1.117e-05	2	0.01111521
16486	TPSB2	gene	20345	1.117e-05	2	0.00564466
16487	IFI6	gene	20344	1.117e-05	2	0.00215088
16488	UCN2	gene	20344	1.117e-05	1	0.01191295
16489	DRC7	gene	20342	1.117e-05	2	0.01465769
16490	ZMAT1	gene	20340	1.117e-05	2	0.00693196
16491	CAMTA1	gene	20339	1.117e-05	2	0.00910906
16492	SLC16A2	gene	20336	1.117e-05	2	0.01354151
16493	C1QTNF3	gene	20335	1.117e-05	2	0.00626311
16494	TMEM130	gene	20332	1.116e-05	2	0.01281459
16495	HTN3	gene	20332	1.116e-05	2	0.00854634
16496	AVEN	gene	20328	1.116e-05	3	0.00256537
16497	PSCA	gene	20326	1.116e-05	2	0.01913837
16498	GTSF1	gene	20323	1.116e-05	2	0.00695946
16499	ZNF226	gene	20323	1.116e-05	2	0.00762844
16500	RBIS	gene	20321	1.116e-05	2	0.00272779
16501	ANKRD60	gene	20316	1.116e-05	2	0.00651151
16502	COA8	gene	20311	1.115e-05	2	0.00129086
16503	SLIT3	gene	20308	1.115e-05	2	0.0093615
16504	NDNF	gene	20307	1.115e-05	2	0.00325199
16505	ZMYND12	gene	20304	1.115e-05	2	0.008808
16506	LDLRAD3	gene	20303	1.115e-05	2	0.00472285
16507	MS4A10	gene	20300	1.115e-05	2	0.01144396
16508	CCDC60	gene	20297	1.115e-05	2	0.00638849
16509	GALR2	gene	20293	1.114e-05	1	0.00155972
16510	C19orf18	gene	20290	1.114e-05	2	0.00975394
16511	CD300LF	gene	20288	1.114e-05	2	0.00320389
16512	JRKL	gene	20286	1.114e-05	1	0.00313477
16513	CCDC34	gene	20284	1.114e-05	2	0.00562752
16514	AMDHD2-2	gene	20283	1.114e-05	1	0.01941778
16515	FOPNL	gene	20282	1.114e-05	2	0.00842698
16516	CCDC160	gene	20280	1.114e-05	1	0.01266229
16517	HOXC13	gene	20280	1.114e-05	2	0.01787436
16518	TECRL	gene	20278	1.114e-05	2	0.01236683
16519	FAM218A	gene	20276	1.113e-05	2	0.01664131
16520	HEBP2	gene	20275	1.113e-05	2	0.01970741
16521	BNC1	gene	20272	1.113e-05	2	0.00435965
16522	SPHKAP	gene	20269	1.113e-05	2	0.00283589
16523	SPON2	gene	20267	1.113e-05	2	0.00789319
16524	CRYBA1	gene	20267	1.113e-05	2	0.00881172
16525	SCG3	gene	20267	1.113e-05	2	0.00803152
16526	ST8SIA2	gene	20266	1.113e-05	2	0.00408331
16527	ZNF227	gene	20265	1.113e-05	2	0.00953523
16528	RGSL1	gene	20264	1.113e-05	2	0.01331452
16529	DZIP1L	gene	20262	1.113e-05	2	0.00476668
16530	MEST	gene	20260	1.113e-05	3	0.0055354
16531	ZDHHC13	gene	20260	1.113e-05	2	0.00943127
16532	IRX3	gene	20259	1.112e-05	2	0.0103983
16533	IFNL2	gene	20258	1.112e-05	1	0.01563731
16534	ACRBP	gene	20257	1.112e-05	2	0.00618066
16535	Durvalumab	drug	20257	1.112e-05	2	0.01009723
16536	PIRT	gene	20255	1.112e-05	2	0.00936293
16537	FBXO27	gene	20254	1.112e-05	2	0.00641933
16538	IFNL3	gene	20251	1.112e-05	1	0.01563887
16539	LIX1L	gene	20247	1.112e-05	2	0.00570889
16540	GMFG	gene	20244	1.112e-05	2	0.00631341
16541	LHB	gene	20243	1.112e-05	1	0.01570425
16542	ALS2CL	gene	20243	1.112e-05	2	0.01435471
16543	SLC5A11	gene	20242	1.112e-05	2	0.00555272
16544	C17orf78	gene	20242	1.112e-05	2	0.01214174
16545	PRR14	gene	20239	1.111e-05	2	0.00904362
16546	TEX45	gene	20238	1.111e-05	2	0.01277439
16547	DOK7	gene	20235	1.111e-05	2	0.01346162
16548	RASGEF1A	gene	20231	1.111e-05	2	0.00777607
16549	ZC3H12D	gene	20231	1.111e-05	2	0.01547259
16550	ATCAY	gene	20224	1.111e-05	2	0.00282613
16551	LGALS7	gene	20219	1.11e-05	2	0.00273223
16552	WFDC6	gene	20211	1.11e-05	2	0.01561807
16553	FAM111B	gene	20211	1.11e-05	2	0.00141278
16554	USP17L18	gene	20206	1.11e-05	1	0.00871619
16555	TSHZ2	gene	20204	1.109e-05	2	0.00535606
16556	ZNF580	gene	20194	1.109e-05	2	0.01224184
16557	THAP2	gene	20193	1.109e-05	2	0.00557239
16558	M0QYU9_HUMAN	gene	20193	1.109e-05	2	0.00833321
16559	KRT12	gene	20190	1.109e-05	2	0.00277341
16560	KCTD4	gene	20188	1.109e-05	2	0.01143021
16561	FAM122B	gene	20185	1.108e-05	2	0.01097332
16562	DMRT1	gene	20184	1.108e-05	2	0.01561035
16563	TP53INP2	gene	20183	1.108e-05	2	0.00192794
16564	TINCR	gene	20182	1.108e-05	1	0.01568796
16565	SPANXC	gene	20178	1.108e-05	2	0.01058191
16566	SRD5A3	gene	20173	1.108e-05	1	0.02007813
16567	TULP1	gene	20169	1.108e-05	2	0.01019131
16568	ADAMTSL1	gene	20168	1.107e-05	2	0.00726033
16569	HEPH	gene	20168	1.107e-05	2	0.00514089
16570	POGLUT2	gene	20166	1.107e-05	2	0.00582537
16571	SERTAD3	gene	20166	1.107e-05	2	0.00857981
16572	ANKDD1B	gene	20166	1.107e-05	2	0.00650758
16573	LRRD1	gene	20163	1.107e-05	2	0.00909086
16574	BOLA2-SMG1P6	gene	20163	1.107e-05	2	0.0180463
16575	OPN4	gene	20163	1.107e-05	2	0.00244999
16576	M1AP	gene	20161	1.107e-05	2	0.02057869
16577	CNPY4	gene	20161	1.107e-05	2	0.0191669
16578	DPAGT1	gene	20160	1.107e-05	2	0.0126507
16579	PEX11G	gene	20158	1.107e-05	2	0.00558882
16580	BLACAT1	gene	20158	1.107e-05	3	0.00506103
16581	SULT1B1	gene	20155	1.107e-05	1	0.01886978
16582	SLC15A2	gene	20155	1.107e-05	2	0.00643388
16583	USP17L12	gene	20154	1.107e-05	1	0.00871619
16584	GGT1-2	gene	20153	1.107e-05	1	0.01913946
16585	ALKBH7	gene	20151	1.107e-05	2	0.00984743
16586	PITX3	gene	20151	1.107e-05	2	0.00867614
16587	GIMAP1	gene	20148	1.106e-05	2	0.0178321
16588	CPNE6	gene	20146	1.106e-05	2	0.01346173
16589	SMIM1	gene	20145	1.106e-05	2	0.01858411
16590	FAM185A	gene	20142	1.106e-05	2	0.0136695
16591	CDADC1	gene	20142	1.106e-05	2	0.01242735
16592	CASP5	gene	20140	1.106e-05	2	0.0029941
16593	MYOM1	gene	20139	1.106e-05	2	0.00709558
16594	FAM184B	gene	20137	1.106e-05	2	0.01152983
16595	AUNIP	gene	20133	1.106e-05	2	0.00248008
16596	NXNL1	gene	20132	1.105e-05	2	0.00545889
16597	RASA4	gene	20131	1.105e-05	2	0.00787954
16598	CCDC167	gene	20123	1.105e-05	2	0.00624971
16599	FAM25C	gene	20122	1.105e-05	2	0.01619372
16600	OR4N2	gene	20117	1.105e-05	2	0.00980522
16601	TCN1	gene	20115	1.105e-05	2	0.01824146
16602	ABCA8	gene	20114	1.104e-05	2	0.00679596
16603	USP17L25	gene	20113	1.104e-05	1	0.00871619
16604	FREM3	gene	20110	1.104e-05	2	0.00543886
16605	WFDC1	gene	20106	1.104e-05	2	0.01339428
16606	PNMA8A	gene	20104	1.104e-05	2	0.010321
16607	ENSP00000491651	gene	20101	1.104e-05	1	0.01552808
16608	Bafetinib	drug	20101	1.104e-05	2	0.00693
16609	Salinomycin	drug	20099	1.104e-05	1	0.04163042
16610	FAIM2	gene	20099	1.104e-05	2	0.00696047
16611	MDP1	gene	20099	1.104e-05	2	0.00320351
16612	Antisecretory Factor-enriched Egg Yolk Powder Supplement	drug	20094	1.103e-05	1	0.04740289
16613	CFAP300	gene	20094	1.103e-05	2	0.00839054
16614	Fluorouracil	drug	20088	1.103e-05	2	0.00490581
16615	C6orf47	gene	20084	1.103e-05	2	0.00512321
16616	BPI	gene	20081	1.103e-05	2	0.01108054
16617	TRIM64C	gene	20078	1.103e-05	2	0.00267113
16618	XKRX	gene	20077	1.102e-05	2	0.01601365
16619	INPP5J	gene	20072	1.102e-05	1	0.01943324
16620	ARHGAP23	gene	20072	1.102e-05	2	0.00201364
16621	DHRS7C	gene	20071	1.102e-05	2	0.00841526
16622	MYBPC3	gene	20069	1.102e-05	2	0.0083052
16623	ENSP00000492798	gene	20067	1.102e-05	1	0.01552808
16624	POU2AF1	gene	20067	1.102e-05	2	0.0038835
16625	OR51G1	gene	20065	1.102e-05	1	0.01356812
16626	TECTB	gene	20064	1.102e-05	2	0.01332569
16627	KEL	gene	20063	1.102e-05	1	0.01836935
16628	ZNF774	gene	20060	1.102e-05	2	0.01014183
16629	DCST1	gene	20059	1.101e-05	2	0.01117264
16630	MRGPRD	gene	20059	1.101e-05	1	0.00155965
16631	PTH2	gene	20057	1.101e-05	1	0.00155965
16632	KHNYN	gene	20053	1.101e-05	2	0.00201965
16633	GPR139	gene	20052	1.101e-05	1	0.00155972
16634	ENSP00000493691	gene	20052	1.101e-05	2	0.00119454
16635	RNF150	gene	20049	1.101e-05	2	0.00527806
16636	DCTD	gene	20049	1.101e-05	2	0.00291087
16637	CYGB	gene	20047	1.101e-05	2	0.01515222
16638	SBK2	gene	20044	1.101e-05	2	0.01237225
16639	C9orf85	gene	20043	1.101e-05	2	0.00466115
16640	MYOZ1	gene	20043	1.101e-05	2	0.00524141
16641	RANBP17	gene	20039	1.1e-05	2	0.01372052
16642	CSMD1	gene	20038	1.1e-05	2	0.00185671
16643	DNASE1L1	gene	20037	1.1e-05	2	0.00283843
16644	NEK3	gene	20036	1.1e-05	2	0.01025696
16645	USP17L17	gene	20034	1.1e-05	1	0.00871619
16646	STOX2	gene	20032	1.1e-05	2	0.00494796
16647	GGTLC2	gene	20030	1.1e-05	1	0.00271415
16648	ADGRE2	gene	20029	1.1e-05	1	0.00507394
16649	FAM222A	gene	20028	1.1e-05	1	0.0104511
16650	PDILT	gene	20027	1.1e-05	2	0.00857523
16651	OR4S2	gene	20026	1.1e-05	2	0.00499687
16652	ZNF852	gene	20023	1.1e-05	2	0.00455836
16653	TAC4	gene	20022	1.099e-05	1	0.01199656
16654	GPR1	gene	20022	1.099e-05	2	0.00263739
16655	KLRC3-2	gene	20021	1.099e-05	1	0.01589151
16656	LGALS2	gene	20020	1.099e-05	2	0.00821691
16657	SEPTIN14	gene	20020	1.099e-05	2	0.01042963
16658	PRELID3A	gene	20019	1.099e-05	1	0.0150587
16659	ANKRD10	gene	20017	1.099e-05	2	0.00773334
16660	OXER1	gene	20016	1.099e-05	2	0.00445407
16661	DNAAF1	gene	20013	1.099e-05	2	0.00320217
16662	PRSS8	gene	20011	1.099e-05	2	0.01019444
16663	ABCA6	gene	20008	1.099e-05	2	0.00621616
16664	OPALIN	gene	20008	1.099e-05	2	0.01053255
16665	SSX7	gene	20005	1.099e-05	2	0.01112013
16666	UMAD1	gene	20003	1.098e-05	2	0.0038046
16667	PSAPL1	gene	20000	1.098e-05	2	0.0156755
16668	CT55	gene	19999	1.098e-05	2	0.0092022
16669	USP17L20	gene	19999	1.098e-05	1	0.00871619
16670	METTL6	gene	19993	1.098e-05	2	0.00479557
16671	PON3	gene	19983	1.097e-05	2	0.01829579
16672	SLC30A8	gene	19980	1.097e-05	2	0.00827944
16673	AJAP1	gene	19976	1.097e-05	2	0.00270337
16674	CLMP	gene	19974	1.097e-05	2	0.00649543
16675	CFAP299	gene	19970	1.097e-05	2	0.00121754
16676	C11orf16	gene	19962	1.096e-05	2	0.00746062
16677	CCDC180	gene	19957	1.096e-05	2	0.00478433
16678	LIMS4	gene	19953	1.096e-05	2	0.00778797
16679	TMEM239	gene	19951	1.096e-05	2	0.00967625
16680	SLC22A10	gene	19950	1.095e-05	1	0.01181819
16681	CCDC15	gene	19947	1.095e-05	2	0.00567562
16682	NLRP2B	gene	19946	1.095e-05	1	0.01700481
16683	RNASE9	gene	19944	1.095e-05	2	0.01100462
16684	ASIC5	gene	19942	1.095e-05	2	0.00957236
16685	ZNF559-ZNF177	gene	19940	1.095e-05	2	0.00707968
16686	C2orf69	gene	19937	1.095e-05	2	0.00235055
16687	SULT1C3	gene	19935	1.095e-05	2	0.00709474
16688	TRIM34	gene	19935	1.095e-05	2	0.0065499
16689	HOXA7	gene	19934	1.095e-05	2	0.00459006
16690	CCL15	gene	19933	1.095e-05	1	0.00155965
16691	ASAH2	gene	19926	1.094e-05	1	0.02112708
16692	PCARE	gene	19925	1.094e-05	2	0.00410441
16693	LIMS3	gene	19921	1.094e-05	2	0.00778797
16694	CEACAM7	gene	19918	1.094e-05	2	0.00526517
16695	SMIM4	gene	19914	1.094e-05	2	0.00866856
16696	USP17L3	gene	19909	1.093e-05	1	0.00871619
16697	PANK2	gene	19909	1.093e-05	2	0.00971832
16698	LRRC71	gene	19908	1.093e-05	1	0.01700481
16699	SCGB1A1	gene	19907	1.093e-05	2	0.01280464
16700	BEND5	gene	19906	1.093e-05	2	0.00663371
16701	DFFB	gene	19902	1.093e-05	2	0.00396036
16702	STK32A	gene	19902	1.093e-05	2	0.01178331
16703	ZC3H12C	gene	19902	1.093e-05	2	0.00577369
16704	PLD5	gene	19899	1.093e-05	2	0.01921558
16705	LRRC74B	gene	19894	1.092e-05	1	0.01700481
16706	CCDC158	gene	19892	1.092e-05	2	0.00508663
16707	ABHD14A-ACY1	gene	19887	1.092e-05	1	0.01588175
16708	UNC5D	gene	19886	1.092e-05	2	0.00680234
16709	FBXO9	gene	19883	1.092e-05	2	0.0012868
16710	NLRC3	gene	19883	1.092e-05	1	0.01700481
16711	TRIM6-TRIM34	gene	19882	1.092e-05	2	0.0065499
16712	THUMPD2	gene	19882	1.092e-05	2	0.01005034
16713	USP17L5	gene	19877	1.091e-05	1	0.00871619
16714	ZNF724	gene	19877	1.091e-05	2	0.0084429
16715	USP17L4	gene	19871	1.091e-05	1	0.00871619
16716	GABPB2	gene	19867	1.091e-05	1	0.01277296
16717	MEI4	gene	19865	1.091e-05	2	0.01222406
16718	ZNF251	gene	19864	1.091e-05	2	0.00201107
16719	USP17L15	gene	19859	1.09e-05	1	0.00871619
16720	SLITRK4	gene	19859	1.09e-05	1	0.01448571
16721	PPDPF	gene	19854	1.09e-05	2	0.00916367
16722	TMEM131L	gene	19852	1.09e-05	2	0.00327219
16723	Niraparib	drug	19850	1.09e-05	2	0.00726759
16724	SPIN2A	gene	19850	1.09e-05	2	0.00631586
16725	USP17L11	gene	19848	1.09e-05	1	0.00871619
16726	PLEK2	gene	19847	1.09e-05	2	0.00549036
16727	MEIKIN	gene	19845	1.09e-05	2	0.00461713
16728	RTL9	gene	19845	1.09e-05	2	0.01143902
16729	NPY4R2	gene	19838	1.089e-05	1	0.00155965
16730	KLF14	gene	19837	1.089e-05	2	0.00171815
16731	SRGAP1	gene	19834	1.089e-05	2	0.00681636
16732	DCSTAMP	gene	19833	1.089e-05	1	0.00815966
16733	GTF2IRD2B	gene	19826	1.089e-05	2	0.00322154
16734	ITGBL1	gene	19825	1.089e-05	2	0.00705531
16735	OTOP1	gene	19825	1.089e-05	2	0.00462993
16736	EMID1	gene	19821	1.088e-05	2	0.00488486
16737	RWDD4	gene	19820	1.088e-05	2	0.01030132
16738	TMCC1	gene	19820	1.088e-05	2	0.00884525
16739	RBP2	gene	19819	1.088e-05	2	0.00588093
16740	NUDT15	gene	19817	1.088e-05	2	0.00142717
16741	ACOT11	gene	19815	1.088e-05	2	0.01675927
16742	USP17L10	gene	19814	1.088e-05	1	0.00871619
16743	MTTP	gene	19814	1.088e-05	2	0.00341364
16744	AKNA	gene	19814	1.088e-05	2	0.00953224
16745	DAO	gene	19812	1.088e-05	1	0.00984069
16746	SPAG7	gene	19802	1.087e-05	2	0.00415205
16747	LRRIQ3	gene	19801	1.087e-05	2	0.00194494
16748	SHCBP1L	gene	19801	1.087e-05	1	0.00658583
16749	TNP1	gene	19800	1.087e-05	2	0.00350191
16750	U2AF1L4	gene	19799	1.087e-05	2	0.00627801
16751	CCDC70	gene	19799	1.087e-05	2	0.0119912
